name,content,category,labels
瑶里景区,可以开车上山，玩着不累，景色不错，吃饭的地方很多，还可以住宿，总体还不错!同程买票便宜10元。,风景/门票/餐饮服务/住宿,0|1|3|4
瑶里景区,风景还可以，是为有车的游客修建的，学生族，背包客还是省省吧，只能参加旅行团，座大巴前往；或骑自行车！,风景/交通,0|2
瑶里景区,在窗口取票快捷方便，景区共有4个景点，其中的高岭景区名存实亡，开了十几里盘山路上去但游客中心内空无一人，也没有说明和指示标牌，有点坑爹，不过瑶里、汪湖和绕南景区还是值得一去的，从汪湖返回准备去梅岭时因为没有指示牌还是错过了。一定要自驾去，否则很不方便,门票/交通,1|2
瑶里景区,小桥流水人家，夕阳西下，驴友们在瑶里，今天太阳快下山了才到瑶里，但别有一番风情，虽然游人如织，但仍能感受到瑶里的宁静，脱俗。推荐狮风胜览，中西合壁的徽派建筑，外面的小凉台很有味道。给好评。,风景/建筑,0|9
瑶里景区,瑶里景点里面汪湖和绕南不错。汪湖的景色很美，只是去的时候上游的水不大没有看见南山瀑布的壮美，绕南可以普及下陶瓷知识，还有自己动手环节。漂流也很刺激。东埠可以回来的时候做瑶里到浮梁的公交车在景点门口下车走进去看看就好，高岭大伙就别去了。那里小昆虫很多，蚊子追着你跑。要去就等冬天去好了。,风景/交通/娱乐,0|2|6
瑶里景区,景区整体感觉不错，在当今一片开发的喧嚣中，能有如此地点，实属难得，但同时又带来一个问题，那就是交通，没有自驾车或者包车的朋友很难前往了看来。ps：景区售票mm蛮好的，一开始就问是不是有60岁的老人，主动说要半价，这个很温馨，不错，赞一个。,门票/交通,1|2
瑶里景区,感觉还不错，首先推荐大家去最后一个景点，汪湖森林公园，一定要爬上南山瀑布哟，之后还有个绕南景区，可以免费伐竹伐，还有做陶吧哟…,娱乐,6
瑶里景区,很满意同程网的服务！古镇、汪胡、绕南很美，值得一去，不过玩两天更好。,风景,0
瑶里景区,风景很好，但是景点相对分散，需要包车去各个景点，那次遇上超级坑的司机，把钱给他后，不等我们逛完就催我们走，有点遗憾！原始森林感觉很不错，很多千年古树，很有诗情画意！参观祠堂，增长知识！在饶南亲自体验了制作瓷器，有趣！总体不错，但是去景点不太方便，一天就2班车从景德镇去瑶里的！,风景/交通/娱乐,0|2|6
瑶里景区,同程取票很方便，优惠也很大。冬季的瑶里少了熙熙攘攘的人群和商业氛围，可以静静体会古镇的宁静，别有特色。,门票,1
瑶里景区,瑶里景区，景点很美，就是景点太分散。古镇很有特色，是个休闲画画写生的好地方。,风景,0
瑶里景区,古老、安静的世外桃源，非常值得一去。如果没有自备车就比较困难了，景点比较分散。,交通,2
瑶里景区,特地的到此一游，感觉没有必要。去瑶里应该多住，感受一下乡里生活。是换一种生活状态。可以不用买票哦，所谓景点没意义,门票,1
瑶里景区,同程服务没的说，就是汪湖饭店菜价实在是高，而且饭店老板一直拉客很烦人。,餐饮服务,3
瑶里景区,风景值得一看，交通便利，不过民居没有婺源那种特色，还处于初开发阶段！,风景/交通,0|2
瑶里景区,同程专门取票窗口方便，景点古镇有特色，小桥流水人家，当地人很热情、朴实,门票,1
瑶里景区,交通不便，景色和环境没有什么特点。空气和水很好，餐饮有几道比较别致的可以品尝。住宿不是很完善，但当地的人不错，没有那种开发过度景区的铜臭味。希望能够保持下去。门票太贵，根本不值那个价格。,风景/门票/交通/餐饮服务/住宿,0|1|2|3|4
瑶里景区,同程服务还是可以的，只是景区挺坑的，没什么意思，门票价格偏高~,门票,1
瑶里景区,景点很美，生态旅游。,风景,0
瑶里景区,"假期携带家人,很值得一去,原生态的乡村古镇景色,因景点分散,自驾方便。",风景/交通,0|2
瑶里景区,景区之间比较远。开车容易堵。有些不错，矿山公园稀烂。。自己开车还是方便多了。,交通,2
瑶里景区,因个人原因，就在瑶里古镇逛了逛，没有去饶南、梅岭、汪湖等风景区。本想申请退票，但在景区已取票无法办理，客服的解释还是很有道理的，票价也比景区直接购买便宜，给个好评。,风景/门票,0|1
瑶里景区,瑶里古镇很多景点其实不需要买票，慢慢转下来古镇不需要门票，有点坑人,门票,1
瑶里景区,瑶里是景德镇人人皆知的有名古镇，这里有青山绿水，有古老的房子，有优美的风景，有热情好客的当地人，最主要的是，这里还是瓷的源头！,风景/建筑,0|9
瑶里景区,整体环境还是不错的，我们玩了一天，门票有点小贵。在这里给以后去的人一点建议：最好能自己带车去，要是没车的话那肯定很累的，我们开车去的也跑了将近一天时间，因为景区跟景区之间相隔挺远的。,门票/交通,1|2
瑶里景区,在去往景德镇的列车上偶然发现了瑶里这个景点，看看介绍还不错，于是下车就奔向了那里。由于景点分散，景区间交通不便，加上只有一个下午的时间，经了解只游览了古镇和汪胡，古镇值得一游，汪胡的幽静和泉流飞瀑让我们感到不虚此行。,交通,2
瑶里景区,瑶里景点非常漂亮，历史文化浓厚，风光秀美。10月17日去的时候，南山瀑布的水很大，走累了，在路旁的泉水边洗洗脸，真是凉爽惬意！,风景/历史文化,0|8
瑶里景区,事先在同程网上订了门票，确实节省了不少钱。也很方便，景区景色不错！。,风景/门票,0|1
瑶里景区,在同程网订的瑶里景区的门票，取票非常方便，很好，下次还会定,门票,1
瑶里景区,票价不值，整个景点也就一个汪胡值得去。其他都不怎么样，而且景点太分散。,门票,1
瑶里景区,感觉很好，不枉我10小时的车程，很喜欢高岭边上的村庄、农田，还有东埠，古镇、小河、拱桥、农田、古树一种静静的美。,风景,0
瑶里景区,到景点取票方便报下同程订单号就行，支持同程，下次还来同程。,门票,1
瑶里景区,一个字，美，静，并确有到黄山的公路，一路风景，,风景,0
瑶里景区,在售票大厅找到工作人员用秒**价换了门票，非常给力啊！有效期是两天。汪湖和瑶里都可以走马观花的逛完，汪湖的自然风景偏多，瑶里主要是民居参观为主，古镇给人感觉也很不错的。入住的是景区门口的瑶里大酒店，258一天居然不含早餐，晕菜。,风景/门票/餐饮服务/住宿,0|1|3|4
瑶里景区,环境很美，景点太远，而且各个景点都没意思，不如开车环山看看风景不错,风景,0
瑶里景区,原来19.9元也可以，可惜我不敢买哦！29.9元已经很便宜了，很好o:-),门票,1
瑶里景区,感觉古镇风景不错，但整体建筑风格没有保护好，有点杂乱，当地政府还是缺乏规划和引导，致使古镇整体不协调，现代建筑硬生生的点缀其中，有点可惜，不然会更美。,风景/建筑,0|9
瑶里景区,非常不错的地方，由于时间紧，只去了汪海，绕南景色都很好，中午3人吃的农家饭，买了山货，很好。,风景/餐饮服务/购物,0|3|5
瑶里景区,符合4a景区，古镇、绕南不错，汪胡比较一般，梅岭就是一个有点旧了的度假村。喜欢古镇的陶艺小件，茶器、饰物、香插、镇纸，特别是有间小铺子,购物,5
瑶里景区,我是在到达瑶里后才注册购票的，景点的票需要150，同程120划算多了，也很方便，去汪湖 梅岭山庄等都是需要票的，我就一路坐到底下车了，不需要排队购票啦，哈哈，不过建议自驾游，景点之间距离太远了,门票/交通,1|2
瑶里景区,特惠票价真是实惠，原价150就不值，瑶里五个景点就汪胡风景优美，其它真没什么看头。,风景/门票,0|1
瑶里景区,瑶里风景很好玩，很满意。 早上9点到达园区，兑换了同程网预订的门票（景区现付，很方便，下次还会弄），游玩了整整一天，有古镇，陶瓷主题园区，古樟群，原始森林，天然氧吧，很适合放松度假。 同程网的服务也很给力，从预定到取票，方便快捷，很让人满意。,风景/门票,0|1
瑶里景区,瑤里我来了三次了！景点还不错的，就是门票太贵了！捆绑通票性价比不高！,门票,1
瑶里景区,风景如画。有景有历史，有故事的地方。,风景/历史文化,0|8
瑶里景区,几大景点融合的一个大景区，汪胡景区是最美的，其次是古镇，其他几个可去可不去。不过同程上买票一人才一百，也比较划算。,门票,1
瑶里景区,没有景交车，景点之间距离长，对于散客来说极不方便，汪胡还行，只是可能由于季节关系里面的南山瀑布不大，其他两个景点一般,交通,2
瑶里景区,如果是花150元买票那就太不值了。景点开放不行，服务没有跟上。,门票,1
瑶里景区,瑶里的民宅和徽州地区的建筑是一个风格的，依山傍水，错落有致，别有情趣。汪湖的森林不错，有许多的参天树木，空气非常的好。,风景/建筑,0|9
瑶里景区,运营比较混乱，有很多逃票可能。景色也不是特别出彩，不建议特地赶过去看，如果是为了体验瓷文化，也不是做得很用心。总之不会再去。,风景/门票/历史文化,0|1|8
瑶里景区,景点特别漂亮，水特别清，不过只去了绕南和汪湖，其它的没去，里面很大，必须得开着车才行，很多都还在建，就度假还不错！,风景,0
瑶里景区,最适合自驾游的地方哦。。最原生态的地方。能了解古窑的历史。。周边不有错农家菜。当地的百姓很纯朴。。,餐饮服务/历史文化,3|8
瑶里景区,汪湖风景很好，只是由于季节原因，南山瀑布水量不大，不壮观。山下农家菜都是自家种的，味道很好，也很实惠。,风景/餐饮服务,0|3
瑶里景区,还行！我自己安排的时间比较紧也只玩了一个景点！同程旅游1元票只是个睛天娃娃！下次安排好时间再来自驾游！,门票,1
瑶里景区,要提前一天订票，服务热情！,门票,1
瑶里景区,瑶里景区，纯天然，享受大自然,风景,0
瑶里景区,古镇很有特色，汪胡很美，值得一游！,风景,0
瑶里景区,景区的景色还是不错的，唯一很麻烦的是四个景区间的距离太长了，走是不行的，到了购票点有很多私人车辆出租，很贵，如果一个人没人拼车车费比门票还贵，这就没意义了，景区是不提供任何来往景区之间的车辆，只适合旅游团和自驾游的人,风景/门票/交通,0|1|2
瑶里景区,风景不错，路况不错，食宿一般有些小贵，还有待开发建设和规范景区。,风景/餐饮服务,0|3
瑶里景区,东西不值钱，但在景点，只要**简单扫描推荐一下，就送一个，这个就不是很厚道了，我觉得同程对取票成功的应该送一个还差不多。,门票,1
瑶里景区,环境很好，景色很美。,风景,0
瑶里景区,瑶里门票原价150远，同程价90，优惠力度大。只是景点和领票点相差10公里，需要包车才能到，有点夸张。如果不去景点看看，旁边的自然风光挺好看的，不需要门票，下次去的可以免费去看，到瑶里只能在汽车站坐。,风景/门票/交通,0|1|2
瑶里景区,瑶里给人以世外桃源的感觉，风景很美，只是交通困难了点。古镇一般，特色不是很明显。,风景/交通,0|2
瑶里景区,1'瑶里景区景点指示牌需要完善，由于标识不多，游客只能当地村民询问景点走向，2'售票处取票效率太低，大军初三只开二个窗口，且一个窗口既办网上预订取票，又办现场售票，另一窗只办现场售票，导致网上取票龟速,门票,1
瑶里景区,自驾游比较方便 里面可以看看古镇 看看山水什么的 实际验票的景点只有两个 买套票不是很划算,门票,1
瑶里景区,景区很大，共有五个景区，各具特色，一天无法玩到全部景点。由于我们行程所限，只游览了古镇和汪湖景区，其他三个景区没有深入游览。古镇静逸闲适，不像婺源那么人多嘈杂，在此慢步，非常惬意。汪湖的景色非常优美，山清水秀，南山瀑布十分壮观。瑶里之行是我们景德镇、婺源旅游中的感觉最美的一站。,风景,0
瑶里景区,景区景点较分散，瑶里村庄不大，环境还好，汪湖景区在瑶里景区的上面几公里处，里面有很多的参天大树，环境很美，景点不大四十分钟左右即可出来。我们买了套票，却只玩了两个景点，不是很划算，其实可以只买汪湖的票，村子里面可以进去看看，不用票的，只是里面有几处老宅要凭票的。,门票,1
瑶里景区,不错，当天网上预定的，景区售票处交钱取钱很方便，以后还会通过同程订票。,门票,1
瑶里景区,瑶里总体来说风景还是不错的，当天情况很好，没有堵车。但是感觉买不买票真无所谓，特别是村内的票点看头不多，感觉好的还是村内的风格特色。,风景/门票,0|1
瑶里景区,国庆冒雨游瑶里，也别有一番风味，就是各景点太分散！包车时容易挨宰！,交通,2
瑶里景区,景区很大，一定要有车，不然累**你。景色一般，这种景色太普通了，瀑布没有水，也就是没有瀑布，整个景区就我们两人，也可以说整座山就我们两个游客，几个景点全部玩遍，很休闲的，用了一天时间足矣。买张联票管3天。但这个门票性价比不高。但所有工作人员的态度还可以,风景/门票,0|1
瑶里景区,不错！风景特美！还会去！,风景,0
瑶里景区,瀑布不错，风景还行，花了一天,风景,0
瑶里景区,瑶里古镇和汪胡不错，看看古建筑，爬爬山，呼吸下新鲜空气，还是不错的。国庆人也不是特别挤，比起那些大景点，总体还行,建筑,9
瑶里景区,"在同程网上定的票，很方便就省去了排长队之苦。两个字形容：不错！来到瑶里，感受到纯真大自然的美好景观，心情也觉得开阔起来。汪湖自然生态区，梅岭山庄，是让我最满意的两大景区！梅岭的几棵千年古樟，让我深切体会瑶里风景的悠久年岁，梅岭的小鱼儿，让我们一家人赞不绝口；汪湖自然生态区，山势不那么地陡，很平缓，气候凉爽－唯一遗憾的是，瀑布没有了往日.
展开全部",风景/门票,0|1
瑶里景区,一定要自己开车，那儿的环山路很好，在那儿开很美！景点也不借,风景/交通,0|2
瑶里景区,取票非常方便，服务态度非常好，可以玩好几个景点，一路山清水秀,风景/门票,0|1
瑶里景区,交通便利，开车一路过去很方便，两边风景很美，瑶里更是美如画，人少，玩的尽兴，,风景/交通,0|2
瑶里景区,风景区环境优美，但其他景区一般一般，价格与风景区不匹配。建议价格在30元还可以考虑。,风景,0
瑶里景区,总体感觉还是比较好的玩的，一家人比较满意，就是国庆节人太多，车不好停，风俗人情比较淳朴的，给个赞吧！,停车,11
瑶里景区,非常不错，取票方便，玩的开心…,门票,1
瑶里景区,个人觉得古镇还好，不过不用门票。建议根据景点介绍买感兴趣的单个景点票就好了，否则挺贵的。加上景区间交通不方便，买了通票没完全玩又会觉得可惜，所以到时会纠结，建议考虑好再买。,门票/交通,1|2
瑶里景区,景区原始古朴， 给人幽静的舒适感，有品位， 又历史， 值得一去。,历史文化,8
瑶里景区,同程订单很方便！景区也不错，景点分散，适合自家游！空气也好,门票,1
瑶里景区,感觉很好，方便！还为我省下不少门票呢！谢谢同程！,门票,1
瑶里景区,满意，网上定方便快捷。取票也很方便，开了个专用窗口。遗憾的是没有给正式门票！,门票,1
瑶里景区,景区整体感觉很漂亮，商业氛围不是很隆，上午去了古镇，碰见很多在写生的学生，景色很好，典型的徽派建筑。下午去了汪胡景区，原始森林，空气很清新，人也不多，山顶的瀑布很漂亮。瑶里景区值得一去。,风景/建筑,0|9
瑶里景区,不错哦。很方便的，比在景点买票要便宜。荷包红鲤鱼是那里的特色菜肴哦。景点还是相对的古香古色。,门票/餐饮服务,1|3
瑶里景区,真的是只有汪胡景区值得一看 如果要拼车 切记在班车上就找好人 当作你们就是一起的 不要到地方了再组织 不然那些司机会把你们拆开 他们好每个人都赚钱 包车费用150应该是最低的了 照这个价砍吧 当然人多出200一车也未尝不可 另外他们的车型不大统一 有能坐六七人的 也有只能坐三人的,交通,2
瑶里景区,瑶里古镇里的绕南景区不错，像九寨沟一样的美。如果里面的水面上没**就更完美了。,风景,0
瑶里景区,此次游玩，感觉同程网很便捷，不需要提前预定，直接在景点售票处出示订单号就能直接取票，然后感觉瑶里风光确实十分秀丽，很值得一游，前提是最好是自驾游，否则要不汪胡去不了，要不掏钱包车。,风景/门票/交通,0|1|2
瑶里景区,取票很方便，不过景区标识指示不明显，联票不方便，时间紧梅岭汪湖都没去。,门票,1
瑶里景区,一元票值，还有一个晴天娃娃送，挺值的，同学一行八人玩，孩子们玩得挺开心的,门票,1
瑶里景区,同程订票很快捷，帮我们省了银两。古镇的景色真心不错，不过个人觉得阴雨天来更美,风景/门票,0|1
瑶里景区,有山有水有古镇，环境也很美，适合家庭出游。不会很累，但是风景尽在眼底，还感受了一把自己拉坯。,风景/娱乐,0|6
瑶里景区,古镇风味独特，景点没什么好的，季节不对，瀑布就是小溪水,风景,0
瑶里景区,景点比较适合休闲游，景点较分散，最好自驾前往，如只去瑶里古镇不需买票，逛逛就行了。,门票,1
瑶里景区,山里的一个小镇，环境不错，不逛小景点可不买门票。,门票,1
瑶里景区,总体来说还不错，环境很好，汪湖有山有水，绕南可以体验自己拉胚做瓷器，古村很古朴。,风景/娱乐,0|6
瑶里景区,感觉还不错。从汪湖景点出来之后，问用餐的饭店老板，哪个景点最值得游，他倒是很客观的说，各有千秋。我后来又去了御南，觉得这个瓷窑遗址最有特色。,餐饮服务,3
瑶里景区,瑶里物华天宝，人才辈出，是西汉长沙王吴芮、南宋开国侯李椿年、清朝工部员外侍郎吴从至等历史名人的故里和邻里。开国元帅陈毅曾在此工作和生活过，并领导了新四军改编。这片古老而又神奇的地方，既有深厚的文化积淀，又是人们享受大自然的绿色仙境。她集自然与人文为一体，融历史与民俗为一身，是旅游休闲、访古修学、寻幽探奇的绝佳之地。,历史文化,8
瑶里景区,高岭沒啥玩的。古镇是不用票的。绕南不错，汪胡也不错，国庆人不多，景色也好。,风景/门票,0|1
瑶里景区,还有待开发，卖的东西太贵，同样的东西在婺源的价格是瑶里三分之一。没有看到宣传图片里的效果。,购物,5
瑶里景区,去的时候下雨，很漂亮。非常好看。像一副没有经过ps的山水画。,风景,0
瑶里景区,古镇门票点和森林门票点还是离得有段距离的，如果没车就麻烦了！当地居民很朴实，环境也不错！,门票/交通,1|2
瑶里景区,景点之间距离太远，必须要自己有车，可以看到红色革命根据地，古窑地址，有待配套完善,交通,2
瑶里景区,说不上感觉，可能来的匆忙，没有发现美，订票后又退掉了。,门票,1
瑶里景区,喜欢徽居和山水，还有陶瓷文化，很舒心的旅行，同程很给力！,历史文化,8
瑶里景区,标价150的联票同程能优惠30，学生只要70，优惠幅度确实还行，但游过一圈才发现此处并不适合买门票，只需在古镇里转转看看就行，顶多进吴氏和程氏公祠看看，其他景点就是徒有虚名了，喜欢陶瓷文化的可去绕南遗址瞧瞧，有很多古窑遗址，顺道再去景德镇市内古窑民俗博物馆游览一番就更好，不过那里的门票不便宜，要95，到同程85，又可省十块大洋。,门票,1
瑶里景区,门票原价150，通过同程便宜了30。是联票，有四个景点之间需要自驾车或者乘坐景点内的交通公交。,门票/交通,1|2
瑶里景区,我们是自己开车去的，一路上自然景色非常美丽，没有遭到人为破坏的痕迹。我们住在卧龙潭宾馆，是景区唯一的三星级酒店，环境非常好，景色非常美，在房间里就可以欣赏美丽的风景。当地的农家菜味道很不错，价格也很便宜。,风景/餐饮服务/住宿,0|3|4
瑶里景区,我全家出游，第一次在同程网上预订门票太方便了，而且便宜，比在淘宝更划算，下次一定还来。,门票,1
瑶里景区,风景是纯原生态的，在古镇吃的也不贵，景区与景区相距较远，但景区在景区的免费地图上标识不清，后来看了同程送的纪念票才对游玩路线有了个大概了解。,风景/门票/餐饮服务,0|1|3
瑶里景区,景区很干净，不是很大，适合居住在此慢慢品味。空气和水非常好，吃的也很绿色。,风景/餐饮服务,0|3
瑶里景区,同程网订票挺方便的，可以去到景点再付款，瑶里的话如果买全票真的不划算，个人觉得好看的地方不多，不过如果真的想感受大自然的气息的话，就去去也无妨，还有去绕南可以从古镇那里走路过去，我们当时就是的，大概半个小时就到，汪湖就要包车过去，汪湖就是爬山，丰水期才会看到瀑布，建议大家丰水期再去，不然除了瀑布就没啥好看的，绕南就是瓷器的遗址。,风景/门票/交通,0|1|2
瑶里景区,古朴的民居，古老的街道，清清的小河，闲适的生活。自驾车的话比较方便，各个景点距离较远。,交通,2
瑶里景区,我是冬天去的，下雪汪胡景区是封闭，不允许进去。除了饶南其他景点都不需要门票，所以我建议去玩的人可以不要买门票了。交通不方便，没开发。,门票/交通,1|2
瑶里景区,风景不错，让人很轻松就回归大自然。到处都是古木参天，幽静的小道，涓涓细流，清可见底的山泉水，,风景,0
瑶里景区,先玩汪胡，但南山瀑布没水，没意思。在汪胡吃饭后去绕南，古镇。古镇人太多，没有那种悠闲的感觉。,风景/餐饮服务,0|3
瑶里景区,整体就是个坑，高岭还有瑶里古镇里面完全没有任何需要出示门票的地方，里面也超级没劲…,门票,1
瑶里景区,十一期间人不多，同程安排的住宿，环境很好，小桥流水，南山瀑布值得一看，度过了一个美好的节日。,风景/住宿,0|4
瑶里景区,没有车真是不方便去，从市区到景区50公里，然后景区之间又是10几公里，路还不太好开。。,交通,2
瑶里景区,性价比高，如果去瑶里，建议自驾，因为几个景点距离较远，就算自驾，一天也玩不完。,交通,2
瑶里景区,现在去没什么人呢，很好！住在梅岭村，风景不错，住宿也便宜！吃饭稍贵，但可以接受。这个景区全部走了一遍，只有汪胡好玩！平时如果全票去玩就太划不来了！感谢同程的1元门票，让我们体验了两天，真棒！,风景/门票/餐饮服务/住宿/娱乐,0|1|3|4|6
瑶里景区,汪湖景色不错。原始森林枣树多 看南山瀑布需来回2个小时路程,风景,0
瑶里景区,仲秋时节游瑶里，人很好，非常悠闲，在同程订的门票，取票很方便，折扣也很好。,门票,1
瑶里景区,幸好装了同程，一家6口按团体走的，省了300元，预订付款都很方便！,门票,1
瑶里景区,此次家庭自驾游，住在梅岭景区，位置较偏，空气还不错，属于天然氧吧，很安静；每天在不同饭店吃，总体还好；景区实行一票制，几个景点游玩下来，感觉门票价格偏贵。,门票/餐饮服务/住宿,1|3|4
瑶里景区,国庆节自驾过去的，人流量大，车不是很好停，其他的一家人玩的还比较满意，风景不错。,风景/停车,0|11
瑶里景区,景区很大，但提供了免费的小巴进行穿梭，如果有车，可以自己去景点比较方便。,交通,2
瑶里景区,换票很方便。汪胡景区人少、空气好，指示路牌还算清晰，最好再加些指示当前位置标牌。大瀑布水少不够壮观。绕南景区里标牌缺失，景区不大，可惜当地开发不够，实在没啥可看，设施破旧。,风景/门票,0|1
瑶里景区,景区有点简单，票价有点贵，不过同程的服务还是不错的。,门票,1
瑶里景区,洪湖部分很好，南山瀑布很壮观。但是梅岭景点太坑人了。直接没有任何可以看的,风景,0
瑶里景区,瑶里的人文之美与自然之美融合成一幅绝妙的水墨画，是摄影爱好者不可错过的好去处。,风景/拍照,0|10
瑶里景区,景色还可以，只是各个景区太分散，不是自驾车还真不好去各个景点！住宿在瑶里古镇，住宿条件真心不太好，价格还有些贵！但是住古镇上可以下溪水里玩，捉捉鱼玩玩水，小朋友们很开心！,风景/交通/住宿/娱乐,0|2|4|6
瑶里景区,瑶里风景让我难忘，汪胡的南山瀑布非常的壮观，山上竹林美丽异常，空气清新，山泉清澈，一家人玩得很开心。绕南景区里的古窑遗址，让人感受到古人的聪明才智。梅岭的漂流很刺激，玩得很开心。,风景,0
瑶里景区,景区不错！十一去人不多！联票含汪湖景区，绕南，高岭，梅岭四个景区。,门票,1
瑶里景区,风景很不错，民风也淳朴，不过古县衙的表演台不得劲。感觉在敷衍旅客。,风景,0
瑶里景区,有时间可以在这里住上一晚，空气很好，吃住比较方便，价格具体没有询问,住宿/餐饮服务,4|3
瑶里景区,景区很大，分四块。如果只是到古镇转转，其实都不用买门票，镇上的景点只有几栋老房子和一个小小的博物馆，以看徽式建筑风格为主，没有特别之处。后面的汪胡，梅岭和绕南以自然景观为主，要验门票的。天气不好，只在古镇转了转，一般吧！,门票/建筑,1|9
瑶里景区,这趟行程真心很失望，五大景点四个基本属于凑数，所谓最美的汪湖实际也就那样…… 同程一元门票还算有个心理安慰，那些花150元全票的估计都被坑的哭晕了,门票,1
瑶里景区,下午到的景区，取票，很方便，同程网订购的，在线支付。先去的最远的景点汪湖，景色很美，空气新鲜。古镇景点还在建设中，没什么可以看的，跟其他古镇比较，差得很多。,风景/门票,0|1
瑶里景区,游玩瑶里汪胡景区，递上团购收据，入园很方便。走在景区的栈道上，体验原始深林的魅力。一路上瀑布群一个接一个，美不胜收。 瑶里景区，能体验大自然的魅力。,风景,0
瑶里景区,总得说来，行程还好，就是要提前一天订票，有点影响。本来订了6张票，后来去的人多出的人没法享受优惠。应该改下，可以当天订票。其实那个地方这种天气去得人本身又不多，可以多给点优惠。,门票,1
瑶里景区,古镇上的也游玩点不多。汪湖的风景很不错的，民风也很淳朴。,风景,0
瑶里景区,还不错，搞活动很划算，如果花150买门票就不值了，哈哈,门票,1
瑶里景区,如果是门市上价我觉得是不值得去的哦，1元还是可以滴，嘿嘿！,门票,1
瑶里景区,因担心景点不能使用，故头一天为预定，造成神龙宫没用成，而且套票非常坑！还是买单票合适！整体还是比自己买票划算，只是要提前买票，非常不好！希望能到场提前二三小时买！这样更方便出行！,门票,1
瑶里景区,该景区分为5个景区，游玩内容比较多，但是不是自驾游就要注意每个景区之间距离较远，离景德镇也比较远，交通一般。属于去的人较少的地方。他的套票有效期3天，这点还是不错的。,门票/交通,1|2
瑶里景区,绕南，汪胡值得一去，瑶里古镇不要门票的，里面的桥蛮有特色，从桥中间看两边景色，山水相间，很美。古镇比较整洁，商业味不浓。梅岭要从路边看下去景色很美，但真正开进里面不咋地，矿山国家公园由于时间太晚了，没有去。,风景/门票,0|1
瑶里景区,碰上下雨，空气特别好，就是离景德镇挺远的，适合休闲游，风景一般。,风景,0
瑶里景区,同程订票取票都很方便.行程安排会比较自由.喜欢在这里订票~,门票,1
瑶里景区,过年的时候去的一行五大二小，通过同程预订，取票非常方便。买的是通票，景点风景不错，玩得也不累。下次还会通过同程预订。,风景/门票,0|1
瑶里景区,瑤里真的很棒，讓我跟她，閒適的生活了兩天~~景色優美，很多很多不是照片可以闡述的~必須親眼看，各種歡笑，各種記憶，唯一不方便就是交通，還有自動取款機！所以一定要帶好現金！,风景/交通/拍照,0|2|10
瑶里景区,景德镇人不错 景区开发得不好 各景点太远 需要另外包车,交通,2
瑶里景区,景区的配套设施做得不好。各个景区之间路程太远，又没有統一的车。只能由黑车拉人。60元每人的汽车费还是挺贵的。如果人少就更贵了。不建议没车的人前往。1元的活动价是挺实惠的。,交通,2
瑶里景区,瑶里真的是现在还现存的很少有的世外桃源啊！景色太美了，最难得的是他商业气氛并不是很浓，保持着原生态的感觉，最遗憾的是行程时间太紧，有机会一定要来这里住上一段时间，那样才能真正感受到这里的美，深藏在大山流水间的美,风景,0
瑶里景区,感谢同程1元门票，瑶里名气大，但古镇确实一般，听说汪湖不错，因为交通 太不便利，没去，真应该大力发展景区间交通，否则真没吸引力,门票/交通,1|2
瑶里景区,那里的风景真心挺美，空气也非常清新，挺喜欢这的n,风景,0
瑶里景区,同程很方便就取票了，优惠10元。赞一个，网上订票还可以弄清楚怎么玩,门票,1
瑶里景区,"这次去瑶里，去了汪胡，看南山瀑布的水比较大的，很有层次感，就是在公园里面，没导游，我们在一个分道口看到五华山路标时，就拐上去了，爬到半山，一个人也没有，看看上面山顶不知还要爬多久，人也累了，无奈还是回下山去吧，看到有其他游客也回过去了，当时好累想要是有导游就好了，或在路标上标明到山顶有多远就清楚了，弄得这次旅行累的，就是爬了这一段没.
展开全部",风景,0
瑶里景区,10月3日下午5点到，在古镇住一晚，感觉非常好，值得一去。,住宿,4
瑶里景区,空气还不错，风景也可以。游人也不多，休闲放松身心相当好！,风景,0
瑶里景区,景点很丰富，里面古镇和汪湖的风景很不错！一行八人对瑶里都很满意'充满绿色'让人很放松！本来准备在景区附近定房的'后来想想晚上住景德镇出来转还是方便些'！事实也证明了这点'晚上在景德镇淘了些好玩的小玩意！,风景/住宿/购物,0|4|5
瑶里景区,适合自驾，风景不错，人不太多，适合住一晚或两晚慢慢体会。,风景,0
瑶里景区,"瑶里，我通过同程才知道的地方，以前根本没有听说过。本人安徽池州人，家乡山水秀丽，风景怡人，没想到很不出名的瑶里汪湖竟然有这么美丽的瀑布、珠海、村落和原始森林。瑶里古镇基础不错，不过保护的不太好，后期做的房子破坏了古镇的整体感觉，有点遗憾。饶里制陶一般，体验了一把，很难，更别说人鬼情未了里面的浪漫了。买了苦槠豆腐和碱水粑，老婆说不错。总体这.
展开全部",风景/购物,0|5
瑶里景区,很原生态的一个景区，最好自驾或报团，各景区间需短驳,交通,2
瑶里景区,那天去正好下雨，没有到最顶端看瀑布，有点可惜。但整个瑶里景区对我来说没有什么特别好玩之处，就是一些花花草草，还有一些古窑，而且门票贵的要**，划不来，反正是那种去了一次不会再想去第二次的地方。,门票,1
瑶里景区,瑶理景区不错，山清水秀，但景点比较分散，适合自驾游，里面有程氏宗祠。,风景,0
瑶里景区,特价门票很便宜，一行4人节约了好几百块钱，用它来吃了午餐，好划算的说！景区是汪湖哪里最美了，其它的景区就一般般啦。,门票/餐饮服务,1|3
